j0,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933193,5.933127,5.932995,5.933326,5.935682,5.940979,5.948491,5.958252,5.969034,5.980913,5.993536,6.006906,6.020943,6.035254,6.049870,6.064648,6.079527,6.093788,6.107670,6.121662,6.134690,6.147868,6.160497,6.172693,6.184736,6.196364,6.207808,6.218736,6.229597,6.240477,6.249526,6.257164,6.262530,6.263703,6.263994,6.264262,6.264461,6.264487,6.264507,6.264515,6.264523,6.264527,6.264531,6.264533,6.264537,6.264537,6.264539,6.264539,6.264539,6.264541,6.264541,6.264541,6.264541,6.264543,6.264543,6.264543,6.264543,6.264543,6.264543,6.264541,6.264082,6.259959,6.252342,6.242983,6.234165,6.230168,6.230497,6.235392,6.243170,6.252726,6.260445,6.263310,6.263751,6.263891,6.263916,6.263793,6.260503,6.253797,6.245115,6.241764,6.243539,6.248756,6.256976,6.262277,6.263242,6.263729,6.263817,6.263823,6.263845,6.263414,6.259229,6.251858,6.243727,6.241650,6.244136,6.250132,6.258112,6.261948,6.262540,6.262871,6.262905,6.262955,6.263005,6.263073,6.262634,6.258552,6.251361,6.242919,6.239769,6.241222,6.246354,6.254537,6.260705,6.261866,6.262047,6.262331,6.262578,6.262624,6.262634,6.262642,6.262644,6.262650,6.262650,6.262652,6.262654,6.262658,6.262658,6.262660,6.262662,6.262664,6.262664,6.262668,6.262668,6.262676,6.262676,6.262678,6.262678,6.262684,6.262684,6.262684,6.262684
j1,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963791,3.963803,3.964101,3.967070,3.973363,3.981627,3.992504,4.004458,4.018089,4.033040,4.049036,4.066097,4.083961,4.103255,4.123490,4.144523,4.166068,4.188314,4.210634,4.233103,4.256272,4.279286,4.302770,4.326497,4.350473,4.374524,4.398872,4.423482,4.448207,4.471743,4.490345,4.507347,4.518492,4.521340,4.521769,4.521824,4.521848,4.521853,4.521865,4.521869,4.521873,4.521877,4.521879,4.521880,4.521883,4.521886,4.521887,4.521889,4.521890,4.521890,4.521892,4.521894,4.521894,4.521894,4.521896,4.521896,4.521897,4.521897,4.521897,4.521897,4.518250,4.501876,4.477764,4.452667,4.431017,4.422748,4.427784,4.446707,4.471801,4.496868,4.516044,4.522548,4.523517,4.523603,4.523624,4.522513,4.508201,4.485082,4.461717,4.454327,4.463645,4.485520,4.508202,4.520968,4.523740,4.524147,4.524181,4.524207,4.524217,4.521401,4.504701,4.480997,4.459863,4.456362,4.469393,4.492610,4.513172,4.522753,4.524236,4.524287,4.524307,4.524318,4.524326,4.524329,4.521942,4.505828,4.481920,4.460433,4.453851,4.462790,4.483862,4.507756,4.521754,4.525047,4.525221,4.525301,4.525374,4.525529,4.525633,4.525681,4.525707,4.525725,4.525735,4.525744,4.525749,4.525755,4.525758,4.525759,4.525761,4.525763,4.525765,4.525768,4.525768,4.525770,4.525772,4.525772,4.525773,4.525773,4.525773,4.525775,4.525775
j2,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614567,0.614959,0.615673,0.615503,0.614025,0.609744,0.602778,0.594237,0.584598,0.573998,0.562952,0.551255,0.539537,0.527555,0.515255,0.503140,0.491603,0.480301,0.469606,0.459320,0.449741,0.440419,0.431867,0.423568,0.416087,0.408789,0.402094,0.395966,0.389783,0.381842,0.372648,0.364750,0.358704,0.357053,0.356901,0.356865,0.356848,0.356838,0.356829,0.356826,0.356823,0.356819,0.356817,0.356814,0.356814,0.356812,0.356811,0.356809,0.356809,0.356807,0.356807,0.356805,0.356805,0.356804,0.356804,0.356804,0.356802,0.356802,0.356802,0.356794,0.354395,0.353315,0.353327,0.354119,0.358063,0.361200,0.363589,0.363797,0.363553,0.361982,0.357629,0.355292,0.354799,0.354542,0.354525,0.353755,0.352444,0.352337,0.353011,0.354274,0.355154,0.355118,0.354041,0.351522,0.350668,0.350484,0.350467,0.350458,0.350455,0.349632,0.349194,0.349282,0.350757,0.352134,0.352971,0.352838,0.351598,0.349586,0.349345,0.349217,0.349009,0.348945,0.348931,0.348926,0.348125,0.347765,0.347905,0.349609,0.351437,0.352884,0.352838,0.351951,0.349383,0.348568,0.348096,0.348011,0.348000,0.347994,0.347992,0.347989,0.347989,0.347987,0.347987,0.347985,0.347985,0.347985,0.347985,0.347983,0.347983,0.347983,0.347982,0.347982,0.347982,0.347982,0.347982,0.347980,0.347980,0.347980,0.347980,0.347980,0.347980
j3,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139131,1.139739,1.146080,1.161336,1.184894,1.215594,1.252323,1.293962,1.339753,1.388837,1.440343,1.494312,1.549910,1.607922,1.668712,1.729861,1.791959,1.854526,1.916525,1.978551,2.040481,2.102829,2.164595,2.226607,2.288752,2.350895,2.413201,2.475402,2.537141,2.597595,2.645527,2.688170,2.715693,2.723489,2.724769,2.724945,2.725275,2.725422,2.725430,2.725437,2.725441,2.725441,2.725442,2.725442,2.725442,2.725444,2.725444,2.725446,2.725446,2.725446,2.725446,2.725446,2.725447,2.725447,2.725447,2.725447,2.725447,2.725447,2.725447,2.725413,2.707394,2.657538,2.597418,2.536122,2.482767,2.463638,2.483823,2.537473,2.597478,2.659096,2.705664,2.722240,2.725246,2.725724,2.725933,2.718995,2.671576,2.612124,2.555239,2.539573,2.573268,2.629773,2.684927,2.716194,2.723988,2.725488,2.725650,2.725669,2.725677,2.712630,2.660424,2.600568,2.549996,2.545196,2.587162,2.645362,2.695378,2.719085,2.723779,2.724660,2.724755,2.724773,2.724778,2.724785,2.712223,2.660671,2.601340,2.549133,2.534509,2.566459,2.623364,2.680112,2.714568,2.723584,2.725396,2.725586,2.725608,2.725615,2.725618,2.725620,2.725621,2.725623,2.725625,2.725625,2.725626,2.725626,2.725628,2.725628,2.725628,2.725628,2.725630,2.725632,2.725633,2.725633,2.725633,2.725633,2.725633,2.725633,2.725633,2.725633,2.725633
j4,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144342,3.144339,3.144335,3.144327,3.144315,3.144290,3.144176,3.143801,3.142269,3.140700,3.139907,3.138779,3.137487,3.136523,3.135672,3.135085,3.134321,3.133372,3.132606,3.132125,3.131530,3.130845,3.129898,3.129509,3.128709,3.127588,3.125203,3.123287,3.121430,3.121053,3.121055,3.121058,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121055,3.121058,3.121100,3.121209,3.121650,3.122726,3.122853,3.122850,3.122823,3.122781,3.122607,3.121417,3.120302,3.120148,3.120133,3.120128,3.120126,3.120150,3.120202,3.120359,3.120693,3.120708,3.120679,3.120582,3.120227,3.118916,3.118445,3.118350,3.118321,3.118311,3.118303,3.118336,3.118398,3.118732,3.119010,3.119003,3.118960,3.118695,3.117560,3.116476,3.116394,3.116365,3.116357,3.116352,3.116347,3.116345,3.116385,3.116504,3.117024,3.117763,3.117785,3.117743,3.117403,3.115666,3.114260,3.114131,3.114106,3.114091,3.114079,3.114072,3.114066,3.114062,3.114059,3.114057,3.114057,3.114054,3.114054,3.114052,3.114052,3.114052,3.114049,3.114049,3.114049,3.114047,3.114044,3.114044,3.114044,3.114044,3.114042,3.114042,3.114042,3.114042,3.114042
j5,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510538,4.510432,4.507167,4.496972,4.478931,4.458287,4.432603,4.404787,4.373758,4.341601,4.307973,4.273880,4.239315,4.202894,4.165632,4.128358,4.091153,4.053929,4.017113,3.980823,3.944640,3.908008,3.872286,3.836569,3.800479,3.764437,3.729104,3.693412,3.657692,3.623812,3.597957,3.574861,3.561652,3.560040,3.559636,3.559544,3.559530,3.559530,3.559525,3.559525,3.559522,3.559522,3.559520,3.559520,3.559520,3.559520,3.559517,3.559517,3.559517,3.559517,3.559517,3.559517,3.559515,3.559515,3.559515,3.559515,3.559515,3.559515,3.559515,3.559522,3.568145,3.598291,3.633520,3.669391,3.698058,3.705842,3.693067,3.660622,3.624781,3.589822,3.565757,3.560511,3.560388,3.560305,3.560278,3.562914,3.591189,3.625594,3.657903,3.664192,3.642490,3.608739,3.576908,3.562378,3.560915,3.560804,3.560789,3.560777,3.560769,3.567245,3.598272,3.633528,3.661331,3.661527,3.634410,3.599707,3.571923,3.562467,3.561845,3.561825,3.561818,3.561813,3.561810,3.561808,3.568050,3.598581,3.633882,3.662387,3.667571,3.647180,3.613461,3.580580,3.564039,3.561813,3.561786,3.561776,3.561771,3.561768,3.561766,3.561763,3.561763,3.561761,3.561761,3.561761,3.561761,3.561758,3.561758,3.561758,3.561758,3.561758,3.561756,3.561753,3.561753,3.561753,3.561751,3.561751,3.561751,3.561751,3.561751,3.561751,3.561751
j6,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.081042,5.080500,5.079034,5.078492,5.078422,5.078427,5.078450,5.078504,5.078975,5.081313,5.084214,5.088093,5.091026,5.094495,5.099455,5.104771,5.109563,5.114576,5.118411,5.122311,5.126835,5.132031,5.136809,5.141373,5.145739,5.149044,5.153437,5.158797,5.163948,5.170729,5.176917,5.182245,5.187986,5.189342,5.189461,5.189486,5.189499,5.189503,5.189508,5.189513,5.189516,5.189518,5.189521,5.189523,5.189523,5.189526,5.189526,5.189526,5.189528,5.189528,5.189528,5.189531,5.189531,5.189531,5.189531,5.189531,5.189531,5.189531,5.189531,5.189533,5.190247,5.190321,5.190302,5.190155,5.187897,5.186588,5.185274,5.185267,5.185324,5.186194,5.190929,5.192793,5.192932,5.192964,5.192981,5.193103,5.193116,5.193081,5.192897,5.192565,5.192362,5.192414,5.193842,5.197199,5.197970,5.198188,5.198540,5.198636,5.198657,5.198676,5.198649,5.198587,5.197437,5.196594,5.196299,5.196388,5.198674,5.201128,5.201215,5.201232,5.201240,5.201247,5.201249,5.201252,5.201255,5.201230,5.201153,5.199832,5.198463,5.198044,5.198101,5.199658,5.202995,5.203468,5.203506,5.203518,5.203525,5.203528,5.203533,5.203533,5.203536,5.203538,5.203538,5.203538,5.203540,5.203540,5.203540,5.203540,5.203540,5.203543,5.203543,5.203543,5.203543,5.203543,5.203543,5.203543,5.203545,5.203545,5.203545,5.203545,5.203545
