j0,3.243397,3.243397,3.243397,3.243397,3.243397,3.243397,3.243397,3.243397,3.243397,3.243397,3.243397,3.243397,3.243397,3.244123,3.248412,3.256437,3.268119,3.284365,3.304177,3.325835,3.349254,3.373693,3.397958,3.422554,3.444252,3.458970,3.464934,3.465108,3.461902,3.454948,3.445369,3.434401,3.422061,3.407922,3.392997,3.376416,3.359996,3.346856,3.335630,3.326801,3.319382,3.313018,3.308392,3.303840,3.299531,3.295398,3.291939,3.288741,3.285745,3.282655,3.279214,3.275715,3.272677,3.269753,3.267044,3.264450,3.262062,3.259276,3.256192,3.253267,3.250652,3.248001,3.245472,3.243178,3.240967,3.238903,3.236365,3.234029,3.232749,3.232511,3.232425,3.232374,3.232292,3.232308,3.232386,3.232892,3.234277,3.236146,3.238023,3.238791,3.239024,3.239001,3.238643,3.237510,3.235270,3.233331,3.232605,3.232493,3.232459,3.232529,3.232874,3.234231,3.236176,3.237861,3.238416,3.238516,3.238496,3.238412,3.237871,3.236936,3.235819,3.235481,3.235400,3.235388,3.235454,3.235966,3.237977,3.240377,3.241877,3.242424,3.242511,3.242491,3.242364,3.241632,3.240403,3.239363,3.239040,3.238442,3.238262,3.238296,3.238588,3.240054,3.242330,3.243467,3.243646,3.243800,3.244049,3.244009,3.243569,3.242220,3.240369,3.239074,3.238262,3.237981,3.237901,3.237837,3.237803,3.237783,3.237770,3.237764,3.237760,3.237756,3.237754,3.237752,3.237750,3.237750,3.237750,3.237750,3.237748,3.237748,3.237748,3.237746,3.237746,3.237746,3.237746,3.237746,3.237744,3.237744
j1,2.473801,2.473801,2.473801,2.473801,2.473801,2.473801,2.473801,2.473801,2.473801,2.473801,2.473801,2.473801,2.473801,2.473747,2.471531,2.467024,2.460594,2.452354,2.441168,2.428673,2.413749,2.397085,2.378220,2.357670,2.336745,2.319147,2.306563,2.298096,2.292568,2.287238,2.282553,2.278184,2.273797,2.269163,2.264297,2.259939,2.254159,2.246448,2.237345,2.227185,2.215804,2.203974,2.191378,2.178242,2.165006,2.151186,2.137171,2.122811,2.108092,2.093278,2.078416,2.063158,2.047525,2.031844,2.016090,1.999842,1.983718,1.967342,1.950652,1.933917,1.917126,1.900074,1.883062,1.865639,1.848131,1.830668,1.813085,1.800073,1.795078,1.794016,1.793924,1.793912,1.793941,1.797437,1.811186,1.830748,1.852084,1.870497,1.881920,1.886426,1.885414,1.873986,1.852247,1.827405,1.805768,1.796269,1.793910,1.793832,1.795044,1.805988,1.826611,1.851083,1.870696,1.879271,1.881112,1.881255,1.874906,1.857869,1.837790,1.823645,1.818307,1.817603,1.817590,1.820404,1.835536,1.859230,1.884043,1.900776,1.906775,1.907500,1.907217,1.899791,1.882172,1.861656,1.846969,1.841542,1.840478,1.840141,1.841225,1.852357,1.873810,1.896607,1.910808,1.914711,1.915064,1.915093,1.912727,1.900941,1.882494,1.861680,1.844847,1.837864,1.836534,1.836396,1.836360,1.836333,1.836304,1.836275,1.836173,1.836115,1.835999,1.835905,1.835825,1.835790,1.835769,1.835760,1.835750,1.835745,1.835740,1.835737,1.835735,1.835733,1.835732,1.835730,1.835728,1.835726,1.835725,1.835723
j2,2.864397,2.864397,2.864397,2.864397,2.864397,2.864397,2.864397,2.864397,2.864397,2.864397,2.864397,2.864397,2.864397,2.862521,2.853833,2.838072,2.814819,2.783364,2.744793,2.701781,2.655699,2.607420,2.557158,2.506753,2.461057,2.433302,2.424576,2.428648,2.444068,2.465257,2.488967,2.515338,2.543544,2.574294,2.606973,2.641341,2.674049,2.701140,2.722993,2.740339,2.754697,2.766209,2.776123,2.785036,2.792758,2.800064,2.806878,2.813056,2.819456,2.825529,2.830922,2.836559,2.842197,2.847448,2.852446,2.857706,2.862841,2.867577,2.872106,2.876781,2.881480,2.885757,2.889745,2.893979,2.898325,2.902300,2.905879,2.908918,2.910621,2.910733,2.910868,2.911257,2.911320,2.911320,2.910980,2.908975,2.905160,2.901190,2.897899,2.896391,2.896126,2.896484,2.898438,2.902573,2.907079,2.909810,2.910616,2.910648,2.910752,2.910628,2.909351,2.905453,2.901213,2.898300,2.897543,2.897217,2.897308,2.898329,2.901139,2.904376,2.906181,2.906491,2.906532,2.906537,2.906097,2.903302,2.898567,2.894229,2.891843,2.891346,2.890793,2.890855,2.892056,2.895341,2.899242,2.901339,2.901712,2.901898,2.902189,2.901947,2.899703,2.895392,2.891325,2.889682,2.889108,2.888845,2.888682,2.889062,2.891001,2.894901,2.899247,2.901867,2.902527,2.902736,2.903048,2.903065,2.903074,2.903075,2.903077,2.903080,2.903082,2.903082,2.903082,2.903084,2.903084,2.903084,2.903086,2.903086,2.903086,2.903086,2.903087,2.903087,2.903087,2.903087,2.903087,2.903087,2.903087,2.903089
j3,2.031723,2.031723,2.031723,2.031723,2.031723,2.031722,2.031722,2.031722,2.031722,2.031722,2.031722,2.031722,2.031722,2.030587,2.024783,2.014449,2.000914,1.985240,1.968881,1.952060,1.935896,1.920247,1.905195,1.891054,1.877419,1.864291,1.852125,1.840322,1.829241,1.818561,1.808582,1.799204,1.790389,1.782094,1.774582,1.767253,1.760906,1.755085,1.749338,1.744393,1.740255,1.736720,1.733538,1.730748,1.728779,1.727296,1.726526,1.726407,1.726410,1.726477,1.726669,1.727559,1.729502,1.732226,1.735808,1.740034,1.744976,1.750211,1.756193,1.762673,1.769655,1.777359,1.785516,1.794236,1.803687,1.813639,1.823915,1.831750,1.835140,1.835698,1.836006,1.836204,1.836141,1.833136,1.824500,1.813656,1.801913,1.792745,1.786835,1.784550,1.785078,1.790580,1.801430,1.815332,1.827665,1.833721,1.835377,1.835570,1.834423,1.827073,1.815374,1.801976,1.792388,1.787662,1.786211,1.786271,1.789632,1.797849,1.808831,1.816675,1.820201,1.820833,1.820913,1.818781,1.809847,1.797510,1.784943,1.777766,1.774771,1.773980,1.774096,1.777396,1.785272,1.795381,1.803085,1.806295,1.807014,1.807348,1.806455,1.800217,1.789629,1.778869,1.773014,1.770674,1.769936,1.769912,1.770981,1.776087,1.784734,1.795103,1.803866,1.807917,1.808751,1.809271,1.809315,1.809325,1.809330,1.809334,1.809335,1.809337,1.809337,1.809339,1.809339,1.809340,1.809340,1.809340,1.809342,1.809342,1.809342,1.809344,1.809344,1.809344,1.809344,1.809346,1.809346,1.809346,1.809346,1.809347
j4,2.863300,2.863300,2.863300,2.863300,2.863300,2.863300,2.863300,2.863300,2.863300,2.863300,2.863300,2.863300,2.863300,2.857367,2.844215,2.825785,2.804010,2.775530,2.749067,2.726990,2.708359,2.694816,2.683273,2.676894,2.676353,2.691471,2.723971,2.766213,2.812449,2.857386,2.900204,2.941033,2.980187,3.017017,3.051946,3.084807,3.112909,3.135025,3.152451,3.166731,3.178411,3.187928,3.197138,3.204677,3.210883,3.217911,3.224238,3.230039,3.235069,3.239453,3.244706,3.250021,3.254717,3.258963,3.262643,3.266064,3.270033,3.274567,3.278648,3.282260,3.285632,3.288954,3.291748,3.294361,3.297378,3.300876,3.304295,3.306226,3.306970,3.307062,3.307074,3.307079,3.307074,3.307044,3.306963,3.305844,3.303021,3.300772,3.299062,3.298767,3.298781,3.298831,3.299262,3.302594,3.305782,3.307020,3.307158,3.307166,3.307144,3.307081,3.306182,3.302964,3.300827,3.299763,3.299659,3.299657,3.299691,3.299793,3.300789,3.302579,3.302880,3.302946,3.302956,3.302924,3.302822,3.301630,3.297884,3.295040,3.293952,3.293915,3.293922,3.293952,3.294066,3.295824,3.297641,3.298119,3.298276,3.298315,3.298301,3.298251,3.297894,3.295251,3.292690,3.292336,3.292303,3.292301,3.292321,3.292373,3.292968,3.295591,3.298040,3.299086,3.299163,3.299178,3.299183,3.299185,3.299188,3.299188,3.299188,3.299191,3.299191,3.299191,3.299191,3.299191,3.299191,3.299191,3.299191,3.299191,3.299193,3.299193,3.299193,3.299193,3.299193,3.299193,3.299193,3.299193,3.299193,3.299193
j5,3.171318,3.171318,3.171318,3.171318,3.171318,3.171318,3.171318,3.171318,3.171318,3.171318,3.171318,3.171318,3.171318,3.173197,3.182454,3.196660,3.216458,3.240697,3.267061,3.294483,3.323256,3.352465,3.382138,3.411836,3.439784,3.462525,3.479983,3.494630,3.506664,3.520426,3.533070,3.547228,3.560546,3.575989,3.590742,3.606859,3.622357,3.640206,3.657246,3.673824,3.691538,3.707955,3.724723,3.740588,3.756913,3.773057,3.787446,3.803424,3.817781,3.832760,3.845964,3.860569,3.873533,3.887086,3.898889,3.911573,3.923738,3.934927,3.946432,3.956376,3.966970,3.977415,3.986183,3.995631,4.004214,4.011550,4.018950,4.024531,4.026876,4.027238,4.027288,4.027340,4.027320,4.026398,4.021318,4.013583,4.002313,3.993051,3.988541,3.986610,3.986711,3.992128,4.003180,4.013814,4.022409,4.026556,4.027456,4.027689,4.027442,4.023078,4.015296,4.002888,3.993472,3.990611,3.990222,3.990242,3.992413,4.000828,4.009173,4.014396,4.016369,4.016551,4.016595,4.016382,4.011265,3.998448,3.985968,3.977330,3.974343,3.973726,3.973842,3.978684,3.987894,3.998951,4.004975,4.006827,4.006998,4.007033,4.006917,4.002075,3.991129,3.979304,3.971737,3.969804,3.969578,3.969571,3.971249,3.978322,3.987886,3.999348,4.006203,4.008607,4.009217,4.009311,4.009339,4.009349,4.009356,4.009363,4.009366,4.009371,4.009373,4.009376,4.009376,4.009378,4.009378,4.009381,4.009381,4.009381,4.009383,4.009383,4.009383,4.009383,4.009386,4.009386,4.009386,4.009386,4.009386,4.009388
j6,6.518943,6.518943,6.518943,6.518943,6.518943,6.518943,6.518946,6.518946,6.518946,6.518946,6.518946,6.518946,6.518946,6.526493,6.546470,6.574635,6.612287,6.660531,6.711562,6.762075,6.810614,6.857123,6.903382,6.947665,6.978999,6.984208,6.964588,6.921237,6.867489,6.812771,6.758301,6.704519,6.651512,6.598683,6.545941,6.494226,6.448924,6.413544,6.386257,6.365682,6.349223,6.335974,6.325070,6.317452,6.308574,6.301231,6.295499,6.291032,6.285503,6.279662,6.274865,6.270437,6.267148,6.263736,6.260280,6.255594,6.251090,6.247339,6.243811,6.240703,6.238248,6.235409,6.233047,6.229030,6.225257,6.221749,6.218759,6.215987,6.215058,6.215016,6.215004,6.214993,6.214974,6.214979,6.215018,6.215120,6.216667,6.219324,6.221491,6.222121,6.222232,6.222208,6.222129,6.220594,6.217358,6.215274,6.215078,6.215048,6.215025,6.215050,6.215137,6.216630,6.219429,6.221335,6.221452,6.221630,6.221665,6.221615,6.221152,6.219850,6.218655,6.218497,6.218442,6.218410,6.218449,6.218796,6.221464,6.224015,6.225198,6.225309,6.225448,6.225448,6.225401,6.225265,6.224171,6.223061,6.222547,6.222087,6.221888,6.221910,6.221979,6.223425,6.225661,6.225864,6.225879,6.225924,6.226013,6.225993,6.225926,6.225624,6.224057,6.222151,6.221462,6.221290,6.221241,6.221224,6.221216,6.221211,6.221206,6.221204,6.221201,6.221201,6.221199,6.221199,6.221197,6.221197,6.221197,6.221194,6.221194,6.221194,6.221194,6.221194,6.221191,6.221191,6.221191,6.221191,6.221191,6.221191
