j0,3.158615,3.158615,3.158615,3.158615,3.158615,3.158615,3.158615,3.158615,3.158615,3.159612,3.167139,3.180219,3.196626,3.214239,3.232597,3.251997,3.272946,3.297004,3.323174,3.350679,3.378881,3.406901,3.434553,3.456670,3.469239,3.472421,3.471497,3.467079,3.458688,3.448066,3.436316,3.422772,3.407258,3.390569,3.372085,3.352133,3.335462,3.323084,3.313611,3.306669,3.301247,3.295731,3.291352,3.287385,3.283664,3.279747,3.275446,3.271815,3.268348,3.265153,3.262031,3.258653,3.255023,3.251628,3.248526,3.245360,3.242641,3.239910,3.237069,3.234255,3.232571,3.232138,3.231875,3.231793,3.231761,3.231755,3.231749,3.231745,3.231737,3.231737,3.231735,3.231733,3.231733,3.231733,3.231761,3.231927,3.232892,3.234181,3.234919,3.234991,3.235055,3.235126,3.235057,3.234779,3.234554,3.234490,3.234388,3.234369,3.234364,3.234356,3.234353,3.234386,3.234600,3.235250,3.236541,3.237257,3.237614,3.237662,3.237614,3.237307,3.236511,3.235785,3.235545,3.235489,3.235462,3.235422,3.235432,3.235486,3.235946,3.237700,3.239645,3.240794,3.241416,3.241432,3.241388,3.241298,3.241272,3.241253,3.241247,3.241231,3.241221,3.241233,3.241318,3.241931,3.243642,3.245352,3.245901,3.246241,3.246202,3.245996,3.245061,3.244079,3.243780,3.243485,3.243383,3.243363,3.243351,3.243345,3.243337,3.243335,3.243385,3.243497,3.243961,3.244277,3.244323,3.244340,3.244313,3.244211,3.243429,3.242398,3.241987,3.241811,3.241608,3.241526,3.241492,3.241484,3.241474,3.241470,3.241466,3.241460,3.241456,3.241456,3.241454,3.241452,3.241446,3.241424
j1,2.500741,2.500741,2.500743,2.500743,2.500743,2.500743,2.500743,2.500743,2.500743,2.500741,2.500733,2.500552,2.499161,2.495081,2.488947,2.480452,2.470663,2.458604,2.444056,2.426838,2.407591,2.385848,2.361422,2.338151,2.319612,2.306872,2.297956,2.289938,2.282224,2.275272,2.268111,2.260939,2.254171,2.246683,2.239537,2.231702,2.221463,2.208915,2.194806,2.179316,2.163327,2.146410,2.129298,2.111545,2.093580,2.075435,2.056690,2.038057,2.018787,1.999549,1.979702,1.959761,1.939717,1.919417,1.898797,1.877921,1.857005,1.835701,1.814455,1.797757,1.791084,1.789854,1.789731,1.789700,1.789688,1.789675,1.789666,1.789658,1.789651,1.789646,1.789642,1.789639,1.789635,1.789811,1.795683,1.812183,1.832846,1.847475,1.852638,1.852955,1.852962,1.851477,1.839902,1.823351,1.813668,1.811365,1.811222,1.811164,1.811145,1.811144,1.811755,1.818875,1.835882,1.855881,1.867226,1.870313,1.870597,1.868489,1.854371,1.834078,1.821585,1.817699,1.817523,1.817479,1.817462,1.817469,1.819509,1.831876,1.854366,1.878255,1.892264,1.895294,1.895388,1.891043,1.876898,1.867067,1.864903,1.864821,1.864577,1.864334,1.864332,1.867229,1.881250,1.902422,1.918251,1.923918,1.924530,1.924097,1.916525,1.900493,1.884706,1.877134,1.875501,1.875167,1.874961,1.874918,1.874903,1.874891,1.874884,1.875399,1.883745,1.898886,1.908239,1.911110,1.911236,1.911217,1.906664,1.890459,1.872499,1.863877,1.862365,1.862063,1.861956,1.861934,1.861929,1.861922,1.861917,1.861913,1.861912,1.861910,1.861908,1.861906,1.861906,1.861905,1.861903,1.861903
j2,3.031647,3.031647,3.031647,3.031649,3.031649,3.031649,3.031649,3.031649,3.031649,3.028245,3.009002,2.980434,2.948343,2.914052,2.879024,2.842821,2.803072,2.757063,2.706486,2.652452,2.596666,2.540194,2.483660,2.438467,2.415776,2.413577,2.423966,2.442266,2.463941,2.488931,2.516950,2.547384,2.580348,2.615879,2.654068,2.693334,2.725747,2.749631,2.767005,2.780316,2.791230,2.800406,2.808823,2.816455,2.824031,2.830927,2.837656,2.844403,2.850595,2.856898,2.863124,2.868849,2.874375,2.879998,2.885368,2.890313,2.895421,2.900475,2.905049,2.908824,2.911030,2.911584,2.911996,2.912046,2.912058,2.912063,2.912063,2.912063,2.912063,2.912063,2.912063,2.912063,2.912063,2.912122,2.912104,2.911313,2.908600,2.905363,2.903761,2.903614,2.903565,2.903455,2.903819,2.905168,2.907115,2.907551,2.907887,2.907909,2.907918,2.907942,2.908000,2.907928,2.906798,2.903706,2.901010,2.899978,2.899755,2.899711,2.900190,2.902378,2.905116,2.906334,2.906428,2.906444,2.906452,2.906466,2.906464,2.906188,2.903865,2.899496,2.895827,2.894548,2.893858,2.893778,2.894182,2.895890,2.896815,2.897248,2.897284,2.897294,2.897343,2.897323,2.896549,2.893328,2.889249,2.886965,2.886556,2.886418,2.886582,2.887649,2.890212,2.892711,2.893442,2.893476,2.893500,2.893544,2.893684,2.893732,2.893744,2.893863,2.893769,2.892527,2.890448,2.889795,2.889766,2.889687,2.889728,2.890509,2.893118,2.895728,2.896616,2.896711,2.896740,2.896766,2.896783,2.896900,2.897302,2.897326,2.897333,2.897338,2.897342,2.897343,2.897345,2.897347,2.897352,2.897354
j3,2.137207,2.137207,2.137207,2.137207,2.137207,2.137207,2.137207,2.137207,2.137207,2.136866,2.130911,2.116530,2.097158,2.074748,2.051152,2.027207,2.003667,1.981083,1.959350,1.938684,1.919254,1.900532,1.883081,1.866391,1.850760,1.835906,1.821863,1.808979,1.796910,1.785329,1.775085,1.765322,1.756737,1.748458,1.741375,1.735229,1.729533,1.724743,1.721029,1.718205,1.715790,1.714268,1.713511,1.713477,1.713543,1.714188,1.716071,1.719241,1.723542,1.728728,1.734562,1.741452,1.749048,1.757427,1.766836,1.776803,1.787824,1.799598,1.812097,1.822304,1.826790,1.827822,1.828024,1.828058,1.828070,1.828076,1.828077,1.828081,1.828082,1.828084,1.828086,1.828087,1.828087,1.827784,1.823126,1.813496,1.801459,1.793873,1.790825,1.789770,1.789567,1.790836,1.797643,1.806888,1.812255,1.814118,1.814440,1.814713,1.814783,1.814793,1.813983,1.808856,1.799175,1.788708,1.782971,1.781127,1.780704,1.782102,1.789564,1.800278,1.807239,1.809727,1.810172,1.810217,1.810239,1.810206,1.808468,1.800991,1.788954,1.777100,1.770614,1.768349,1.768109,1.770222,1.776909,1.781505,1.783046,1.783205,1.783224,1.783230,1.783208,1.781533,1.774804,1.765008,1.758825,1.756191,1.755334,1.755474,1.758591,1.765312,1.772474,1.776195,1.777207,1.777406,1.777429,1.777439,1.777444,1.777451,1.777454,1.777108,1.773028,1.766514,1.762765,1.761344,1.760988,1.761001,1.763072,1.770033,1.778317,1.782798,1.783943,1.784277,1.784638,1.784683,1.784695,1.784700,1.784701,1.784705,1.784705,1.784706,1.784706,1.784708,1.784708,1.784710,1.784713,1.784717
j4,2.597737,2.597737,2.597737,2.597737,2.597737,2.597737,2.597737,2.597737,2.597737,2.611828,2.643648,2.675421,2.703235,2.724880,2.737061,2.739366,2.734663,2.715001,2.696965,2.682177,2.674328,2.669013,2.667818,2.674625,2.705436,2.751918,2.802825,2.852004,2.899153,2.942995,2.984372,3.023701,3.060031,3.094310,3.125530,3.153785,3.175560,3.191077,3.203445,3.212435,3.221513,3.229291,3.235791,3.241520,3.248348,3.254268,3.259782,3.264378,3.268640,3.274151,3.279169,3.283763,3.287930,3.291624,3.294775,3.298744,3.303194,3.307223,3.310800,3.312848,3.313279,3.313309,3.313317,3.313322,3.313327,3.313327,3.313327,3.313329,3.313329,3.313329,3.313332,3.313332,3.313332,3.313322,3.313282,3.313041,3.311380,3.310196,3.309494,3.309392,3.309377,3.309399,3.309474,3.310052,3.310766,3.310838,3.310855,3.310857,3.310860,3.310862,3.310845,3.310803,3.310349,3.308054,3.307096,3.307042,3.307032,3.307062,3.307146,3.307999,3.308825,3.309519,3.309633,3.309662,3.309677,3.309677,3.309650,3.309501,3.307585,3.304645,3.303182,3.303021,3.302998,3.303033,3.303095,3.303127,3.303132,3.303132,3.303132,3.303132,3.303130,3.303108,3.303011,3.300948,3.298784,3.298018,3.297772,3.297780,3.297809,3.297884,3.298256,3.298747,3.298826,3.298838,3.298846,3.298851,3.298853,3.298856,3.298856,3.298846,3.298811,3.298754,3.298710,3.298699,3.298697,3.298699,3.298729,3.298833,3.300093,3.301427,3.301498,3.301506,3.301511,3.301511,3.301513,3.301513,3.301513,3.301516,3.301516,3.301516,3.301516,3.301516,3.301516,3.301516,3.301518,3.301518
j5,3.031077,3.031077,3.031077,3.031077,3.031074,3.031074,3.031074,3.031074,3.031074,3.031486,3.041982,3.061293,3.086374,3.114644,3.144954,3.176323,3.208813,3.242296,3.275968,3.311016,3.346057,3.381452,3.416033,3.447263,3.472253,3.491784,3.507619,3.525320,3.542116,3.559175,3.577565,3.595242,3.613979,3.633706,3.652994,3.672902,3.694198,3.714705,3.734266,3.754660,3.774433,3.792395,3.811331,3.829535,3.846188,3.863918,3.879926,3.895939,3.911119,3.926091,3.940453,3.953823,3.966957,3.979829,3.991308,4.003027,4.012767,4.023101,4.032995,4.038526,4.040616,4.041322,4.041394,4.041419,4.041431,4.041436,4.041441,4.041444,4.041446,4.041449,4.041449,4.041451,4.041451,4.041419,4.040722,4.033855,4.024370,4.019726,4.018522,4.018459,4.018420,4.018541,4.022372,4.029551,4.032660,4.033176,4.033312,4.033352,4.033367,4.033381,4.033277,4.030704,4.022914,4.015070,4.010496,4.009314,4.009264,4.009468,4.015003,4.024407,4.029772,4.031076,4.031589,4.031708,4.031745,4.031735,4.031113,4.024923,4.015028,4.002231,3.995619,3.994675,3.994550,3.996891,4.004316,4.007432,4.008357,4.008543,4.008697,4.008902,4.009044,4.008305,4.000277,3.989057,3.981175,3.977695,3.977040,3.977273,3.982286,3.991270,4.000200,4.003426,4.003746,4.003944,4.004018,4.004088,4.004130,4.004155,4.004177,4.003986,3.999402,3.991786,3.988053,3.986763,3.986439,3.986426,3.988288,3.997699,4.006247,4.009482,4.010063,4.010298,4.010358,4.010373,4.010385,4.010392,4.010397,4.010405,4.010410,4.010412,4.010415,4.010417,4.010420,4.010422,4.010427,4.010430
j6,6.685129,6.685129,6.685127,6.685124,6.685124,6.685124,6.685122,6.685122,6.685122,6.674918,6.656247,6.640449,6.633349,6.631502,6.632921,6.651564,6.685573,6.734593,6.785835,6.834315,6.881486,6.925893,6.967882,6.988787,6.980739,6.941628,6.886826,6.830822,6.775075,6.720561,6.666572,6.613333,6.560226,6.508278,6.456285,6.406501,6.369463,6.344061,6.325393,6.313471,6.302292,6.294614,6.288835,6.281393,6.275222,6.269827,6.266052,6.262251,6.256896,6.251526,6.247002,6.242867,6.239416,6.236339,6.233508,6.228981,6.224409,6.220361,6.216801,6.213910,6.212718,6.212606,6.212589,6.212579,6.212574,6.212569,6.212566,6.212564,6.212561,6.212559,6.212559,6.212556,6.212556,6.212547,6.212559,6.212601,6.212762,6.213821,6.214740,6.214926,6.214986,6.215115,6.215095,6.215033,6.214827,6.214775,6.214766,6.214760,6.214758,6.214753,6.214743,6.214760,6.214812,6.215291,6.216734,6.217428,6.217487,6.217596,6.217569,6.217455,6.216513,6.215990,6.215968,6.215958,6.215951,6.215926,6.215918,6.215948,6.216149,6.217961,6.220621,6.221097,6.221209,6.221335,6.221305,6.221268,6.221266,6.221263,6.221263,6.221263,6.221258,6.221261,6.221290,6.221779,6.224318,6.225091,6.225193,6.225443,6.225445,6.225413,6.225337,6.225126,6.225044,6.225019,6.225009,6.225004,6.224999,6.224997,6.224994,6.224979,6.224987,6.225009,6.225042,6.225046,6.225046,6.225059,6.225054,6.225024,6.224913,6.224032,6.223750,6.223656,6.223636,6.223626,6.223618,6.223616,6.223611,6.223608,6.223606,6.223603,6.223603,6.223601,6.223601,6.223601,6.223599,6.223599
